sentence	label
I 'll pick you up at [ORGANIZATION] station in an hour . 	0
Got it . 	0
Just let me think . 	0
As far as I 'm concerned a coconut hit you on the mouth . 	0
[LOCATION] something . 	0
What ? 	0
Yeah ? 	0
We should wait . 	0
I 've never seen anything like that . 	0
Any place special ? Somewhere we can be alone together . 	0
[LOCATION] this is [PERSON] . 	0
Chicken-plucking guinea if you make it back ... I ai n't decided that yet . 	0
And I 'm gon na need you to make a phone call for me presently . 	0
The press is not against us . 	0
Of course not sir . 	0
Maybe you need some hamburger and some french fries . 	0
Range two miles . 	0
Put the depth charges on safe . 	0
Yeah not bad . 	0
Well he 's off the job I 'm afraid . 	0
Not very sociable . What they do that for Pa ? 	0
[LOCATION] . 	0
Juices I guess . 	0
Well here we are gentlemen . 	0
I would . I 'll call you . 	0
[LOCATION] speaks ! 	0
Remember ? 	0
Do you agree ? 	0
You can watch TV OK ? 	0
We need to go . 	0
[LOCATION] speed ! Full ! 	0
Tell me publishing dates . 	0
[LOCATION] ! 	0
We should do like this : keep a low profile ... 	0
[LOCATION] listen to me . 	0
What are you doing here ? 	0
Morning sir . 	0
Why do n't you not go to work tomorrow ? 	0
Chewing gum . 	0
We 'll be right there . [ORGANIZATION] . 	0
Did you have any ambivalence filing the brief given your history with [PERSON] ? 	0
This one also is locked . 	0
Do you remember the question ? 	0
These guys do n't go uptown . 	0
When did you learn about [PERSON] 's relief ? 	0
Who ? 	0
Do I have to be there ? 	0
You 're all I have left . 	0
The music 's almost over . 	0
Last night we issued a report . 	0
He only answered to his name . 	0
I ... I was trying to tell you something ... 	0
I 'm dreaming ! 	0
They had never seen anything like this . 	0
Sit back . 	0
It 's my probation office . - [LOCATION] ... 	0
Buddy are you OK ? 	0
Did you ... 	0
Yes sir . 	0
They took the one with the collar ? 	0
[LOCATION] now that my relaxation levels have stabilized . 	0
Come on ! 	0
[PERSON] is my oldest brother . 	0
The beers are in the refrigerator . Thank you . 	0
[PERSON] did n't we all ? 	0
[LOCATION] common-law marriages were abrogated in [LOCATION] in '31 . 	0
[LOCATION] can tell me it was like that when the [ORGANIZATION] got married . More going on outside the palazzo than inside . 	0
I have a girlfriend named [PERSON] . Say it with me brothers . 	0
You might need this . 	0
¿Majesty ? 	0
A cell-phone jammer . 	0
Two hundred yards . 	0
I used to fly too you know . 	0
[LOCATION] ? 	0
Coming with you . - Me too . 	0
I 'm going . 	0
[LOCATION] ! 	0
Inspector Bach . 	0
Do you want a patch ? 	0
Well you were looking at me . Well you know ! I had nothing to do with the water [PERSON] . 	0
I have heard that the King is .... 	0
We say who we say when we say how much . 	0
[LOCATION] . 	0
I made a deal with a cop once . 	0
I thought you said she got on the helicopter . 	0
Do not look . [PERSON] . 	0
That 's about it [PERSON] . 	0
[PERSON] [ORGANIZATION] . 	0
[PERSON] Morse meet me downtown this morning . [PERSON] . 	0
If you do n't like it you can always come home . 	0
We could walk right by them . 	0
Verify that final telemetry check . 	0
Another round here ! 	0
Or some professional individual saying 	0
How much money did you collect ? 	0
No ... that 's what I said . 	0
Let 's try this ... 	0
I do n't think so . 	0
Hey isaac lydia is here . 	0
Excuse me . 	0
You want to know the truth ? 	0
[LOCATION] oof . 	0
And those aliens went to [LOCATION] . 	0
Hold this for me will you pal ? 	0
If not Kirk who is it ? 	0
Where did you find her ? 	0
You have your camera on ? 	0
You know what that 's like do n't you ? 	0
Looking for you ? 	0
Get down get down ! 	0
[ [PERSON] ] All right girlfriend we got you your skivvies . Now what ? 	0
On behalf of the people of [LOCATION] County the State rests . 	0
It will want to understand each other so yes . 	0
I do n't know ! 	0
[LOCATION] . 	0
I 'll try again . 	0
Can you believe ... ? 	0
[LOCATION] around . 	0
But he was the same . 	0
Come on in . 	0
[LOCATION] . 	0
I have a message for you . - From who ? 	0
There he is ! 	0
I was in a classified briefing so she left a voice mail . 	0
Remember when Mom I locked myself in the basement ? 	0
Most communities are without telephones many without power some without water . 	0
The phone 's signal is heavily cloaked so we 're still trying to work on it . 	0
[LOCATION] is that ... 	0
I got the address of this Constance [PERSON] and I went to see her this morning . Really early . 	0
Why do n't y-you come and you meet me at the longshot huh ? 	0
No problems . 	0
Whatever you want . 	0
[PERSON] [LOCATION] . 	0
Yes I know . I had just heard [PERSON] and you . 	0
It is not a big sum ! 	0
Not yet . 	0
I 'm [LOCATION] 's father . [PERSON] . 	0
It would sound silly even to try but perhaps not to you . 	0
[LOCATION] ... 	0
A body will freeze to death within 45 minutes in water that cold . 	0
Hey this looks like the galley . 	0
What ? 	0
I guess we 're all trying to prove something to ourselves . 	0
Give me that coat please . 	0
Go after him . 	0
[LOCATION] for the captain . 	0
In time even [PERSON] 's vision will get old . 	0
You and I are such similar creatures . 	0
[LOCATION] sir . 	0
It 's a very rich life And I do have a job 	0
Well I been living here about six years now . 	0
This is that story . 	0
Houses are alive ? 	0
Naturally . 	0
Why not ? 	0
That 's it . 	0
Can you tell me what you think those things are ? 	0
Up for what ? 	0
Why Ned it 's you ! 	0
I 've already been to [PERSON] 's . 	0
Emojis are a new visual language . 	0
Foo-foo ! [PERSON] where 's foo-foo ? 	0
Ninety-eight sixty-two . 	0
She told me to my face . 	0
[LOCATION] ! 	0
Going to a lecture ? 	0
Buy some condoms . 	0
What about it ? 	0
It takes time to find two pilots who are willing to fly out an armed felon . 	0
[LOCATION] way . 	0
Shoot it [PERSON] . 	0
That must be your new grandpa . You stay here . 	0
They know he wo n't hand it all to [LOCATION] . 	0
He talks about a violent industry . 	0
[LOCATION] and [PERSON] just seen where the horse is entered to run tomorrow with that apprentice kid that we met the other day named to ride . 	0
Will I need change ? No . No . 	0
Did the admiral want to see me about my beard ? 	0
You stay here with [PERSON] until we wrap all this up . 	0
Well you want an egg or do n't you ? 	0
Another thing . 	0
Well that 's where I disagree . 	0
This licence has expired . 	0
Yeah . 	0
As for the witness interviews no one in the ship 's sick bay could say where the blast originated . 	0
[LOCATION] . 	0
Let 's go out to the car . 	0
Let me guess . 	0
[LOCATION] ! Paint ! 	0
I just did that you know ? 	0
to bring all these top secret people together 	0
Thought they might shut down [ORGANIZATION] . 	0
I 'll keep my 60 bucks thanks . 	0
The man is a [LOCATION] delight . 	0
Oh yes . 	0
Or-or maybe you mean embarrassing the badge . 	0
[LOCATION] day to you . I am father mayii . 	0
[PERSON] could I have a word with you ? 	0
I-I 'll be up . 	0
Is it ? 	0
Does she have to work ? 	0
And out of nowhere comes this huge guy . 	0
You want to work for somebody else ? - No . 	0
[LOCATION] let 's move in . 	0
[LOCATION] so when we respond ... - On the record or ... 	0
[ORGANIZATION] of [PERSON] I came as fast as I ... 	0
What do you do for a living ? 	0
I would remember something ! 	0
She 's up on top of that ridge . 	0
I see some differences in you this week like the tie ... 	0
She likes to play outside ... 	0
It was disapproved of by the [ORGANIZATION] . 	0
Well me neither . 	0
Yeah yeah I got the horse all picked out to buy the ... we actually reached this turn in the road . 	0
[PERSON] [ORGANIZATION] ! 	0
You have to learn how to find this light out of all the other lights how never to lose it . 	0
Come with me please [LOCATION] . 	0
What a comeback [PERSON] ventura ! 	0
Well er ... where shall we go ? 	0
Are you all right ? 	0
Distilled from the essence of orchids . 	0
Okay well this is n't ... 	0
Something is breeding there . Underneath the cemetery . 	0
No you 're gon na smile . 	0
It 's a baby . 	0
It 's okay . 	0
There 's only one bag ! 	0
[LOCATION] does n't know . 	0
But there was n't any Katya . 	0
What kind of car do you guys have ? 	0
It 's okay . 	0
Because the trust fund belonged to Alice Kruger . 	0
Ten dollars . 	0
Yeah do you mind ? 	0
Well I 'm here to have a dialogue . 	0
Oh I 'm sure someone around here could find you a pair . 	0
Did you get my subpoena from the grand jury ? 	0
I love secrets . 	0
[PERSON] did you ... 	0
How do you know ? 	0
[LOCATION] will be forgotten . 	0
Well if you do n't have any prior engagements I 'd be very pleased if you 'd accompany me - into the hotel . 	0
That 's probably where they 're headed . 	0
You 've been calling in . Call now . 	0
A little restraint ... would be unexpected . 	0
Thank you . 	0
[LOCATION] ? 	0
Father what 's going on here ? 	0
You hope so ? 	0
[LOCATION] come on ! [PERSON] quick ! 	0
I know [PERSON] told me . 	0
Des Moines . 	0
And travel documents indicate that [ORGANIZATION] - took [PERSON] on a trip with her . 	0
That 's what they 're doing here . 	0
Did you hear me ? 	0
How 's she doing ? 	0
Is it something I said ? 	0
Hey the kid 's alright ! 	0
He comes here every two days to feed . 	0
That 'll be [PERSON] and your son . 	0
You hear me ? 	0
[LOCATION] . 	0
Go after him kid . 	0
Thank you very much . 	0
I loved our life together the school subway walking you home the two weeks we took in [LOCATION] . 	0
Who 's your papa now ? 	0
That 's just the ones we know about . 	0
Not a secret aircraft but an alien craft . 	0
Do wood . 	0
I fell to the floor . 	0
I feel As a tear . 	0
I wrote up an addendum to the budget and it 's dated today . 	0
Yes she is . 	0
PhD physical sciences [ORGANIZATION] . 	0
No it was n't the Royals . 	0
Are you also going to [LOCATION] ? 	0
Right . 	0
In the dirt it 's hard to tell . 	0
Me too . 	0
And that 's what I 'm gon na be [LOCATION] . 	0
She can verify that ! 	0
Here . 	0
I will see to it that your stories get out if [PERSON] . [PERSON] does n't mind . 	0
Let 's get you one . 	0
I 'm really sorry Mr Healy . 	0
Go . 	0
He has retired . 	0
I 'm a friend . 	0
Yes sir . 	0
What do you know about her ? - I do n't know who she hangs with . 	0
It was good therapy after my divorce and my miscarriages . 	0
My mother 's [LOCATION] . 	0
OK we make a switch on the count of three . 	0
Whenever a case happened that they could explain which is quite a few they made point of that and then let that out to the media . 	0
Come in . 	0
Oh it was a lot . - I 'm sorry . - [LOCATION] . 	0
And bring the tightest pair of jeans you 've got . 	0
We are to proceed to Area x-ray at 08:00 tomorrow to tow targets . 	0
And how far would you say can this uh falling money be heard ? 	0
Call Lt. [PERSON] . 	0
Are you sure he can see you ? 	0
[LOCATION] ! 	0
Yeah it 's in your top pocket I think . 	0
[LOCATION] ! 	0
I have to talk to him first before [LOCATION] . 	0
I look for [PERSON] . 	0
Is phone sex violent ? 	0
We certainly have the surveillance capabilities to follow the mayor . 	0
If I can get away tonight shall I get some take-out ? 	0
Our first description of this clown at whom no one is laughing . 	0
Fuck it . Phenomenal . 	0
Well it can be confusing sir . Thank you . 	0
Yeah [PERSON] is right here . 	0
Once we acquired these technologies they were augmented with the study of retrieved extraterrestrial craft and we created our own fleet of so-called [PERSON] Reproduction vehicles . 	0
Search the boat . 	0
I want to introduce somebody . 	0
Been here long ? 	0
I just had a low-foam latte and this wo n't take long . 	0
Oh my gosh ! 	0
[LOCATION] uh like a matter for the police to handle . 	0
Haunted ? 	0
How are you ? - I 'm OK . 	0
Until now it 's all been fun and games cops and robbers dunking doughnuts . 	0
We did n't . The old man 's son ran across her driving into the ranch . 	0
[LOCATION] this is King [PERSON] ... 	0
Yes they told me that . 	0
And in the middle of all this fantastic unreality was [PERSON] . More unreal in a way than any of it . 	0
[LOCATION] . Excuse me sir but I think we are acquainted . 	0
Maybe someone else ... 	0
This way [PERSON] . 	0
You want to go in the kitchen with knives ? 	0
I was the opposite . I was angry . 	0
Yes . 	0
What 's yours ? 	0
20000 	0
Can we have our bags please ? 	0
What is the truth is there evidence of alien life ? 	0
That 's a little too big for us . 	0
What are you talking about ? 	0
[LOCATION] at her dress . 	0
We need more knots to outrun it . 	0
The press will hound you with that man 's legend for as long as you wear gloves . 	0
No questions asked . 	0
The temperature in that day it was of 27 degrees to the shadow . 	0
What category of mission is she for ? 	0
[LOCATION] ... 	0
Yes please do . 	0
But I would ask you to rethink this . 	0
How 'd it turn out ? 	0
Am I supposed to offer to publish it ? 	0
[LOCATION] . 	0
I 'll call [PERSON] . 	0
I got ta bring up the Pretty Wom thing . 	0
Calculate the three and then ... 	0
I 'm gon na do one for you . 	0
You see but the bad news is [PERSON] has agreed to sponsor you as a Prospect . 	0
Yeah why not ? 	0
That 's what you 're thinking ? 	0
Not at all . 	0
I cool . 	0
[PERSON] I think that I should go home . 	0
Four cruisers ... 	0
She hated racing . 	0
Well there were some exceptions . 	0
Nice and easy . Yeah ? 	0
l hope you do n't mind . 	0
Hi Pa . 	0
We were working cases together . 	0
We 'll see . 	0
There 's only one thing . 	0
Because they 're wrong Helen . 	0
Is there a problem sir ? 	0
Everybody out the back door ! 	0
You got ta control it or it burns you up . 	0
It would then be private . 	0
We 've got the perfect weapon right over our heads . 	0
How-to books ? 	0
What the hels going on ? 	0
Right . 	0
Oh my gosh she was bubbly and outgoing . 	0
And this is exactly what happened when I met with [PERSON] . 	0
I 'm representing her . 	0
Well stop it ! 	0
And the kids are just fine . But now they 're taking acting lessons . 	0
Am I reading this right ? 	0
Can you give me a little more time ? 	0
What 's the matter ? 	0
Could be nothing could be something . 	0
I checked through our logs . Two days after [PERSON] got ice we got a call . 	0
That was nearly a six . 	0
Come on . 	0
We used to call ourselves the [ORGANIZATION] then . 	0
And three no Chappie . 	0
This time I want you to go . 	0
But if you want the best go with the best . 	0
Even simple pleasures can become like a drug sometimes . 	0
[PERSON] was reared on the classics . 	0
He changes . Sure he does . 	0
And they spent a week briefing the highest level members of the [LOCATION] . 	0
[LOCATION] condition able . 	0
I 'll ask . 	0
[LOCATION] will show us soft-tissue damage but we wo n't be able to do that until the swelling goes down which should be in about 12 hours . 	0
And you never reported him . 	0
And you had contact in the hallway ? 	0
[LOCATION] . 	0
My uncle is dead I swear . 	0
You 'll land dig in and wait . 	0
[LOCATION] from there we are going to return for house . 	0
[ORGANIZATION] . 	0
I want to see some results . 	0
Maybe if I shrug and move my hands like this people will think I know what I 'm talking about . 	0
[LOCATION] and all these years . 	0
Yeah . 	0
Well I guess it 's back to [PERSON] martelli . 	0
[LOCATION] . 	0
Do you read me ? 	0
You need [PERSON] by your side supporting you . 	0
They were stealing money from their clients . 	0
I wo n't be long . 	0
[LOCATION] up [PERSON] . 	0
It 's over ? 	0
Lady you 're kidding yourself . 	0
What 's that smell ? 	0
What would you do if the choices were reversed ? 	0
No you 're not . 	0
So does the country . 	0
We all got ta be careful . 	0
I hope you do . 	0
Soldiers take orders . 	0
Thanks [PERSON] . 	0
Well I guess I better unload the supplies . 	0
I got this . 	0
[PERSON] [ORGANIZATION] . 	0
Boy that motor 's sure hot you gals really must 've been movin ' on these little machines . 	0
That is [LOCATION] . 	0
This shit never ends . 	0
Maybe if I stuck him in a giant anthill that would loosen his tongue and then ... 	0
I 'll give them a lesson . 	0
I 've never been a great chair-price guesser . 	0
I pitch you catch . 	0
Got a present for you . 	0
[PERSON] [ORGANIZATION] has arrived . 	0
I like to feel a person squirm . 	0
[PERSON] ? 	0
I 've never met anyone who wanted to be a robot . 	0
[PERSON] [ORGANIZATION] . 	0
Open guarding valves . 	0
Now this offer does n't stay on the table for too long uh ... 	0
We 're not going anywhere . 	0
Our hackers can have the present hardware linked internationally six months tops . [PERSON] . 	0
[LOCATION] . -Could you get [PERSON] a Coke please ? -Sure . 	0
Go on wave . 	0
That 's quite a knife you carry . 	0
I want this election to be between me and [PERSON] . 	0
As to the reason you spared our lives . 	0
[PERSON] . 	0
This is it . 	0
And I thought that you might Maybe would like to see your grandmother before she passes . 	0
My name 's [PERSON] ! 	0
I just got this brainstorm in the middle of the night and ... funny how that happens sometimes . 	0
Yeah ? 	0
[LOCATION] break . 	0
I go to [LOCATION] . 	0
They do n't mean anything by it especially my mom . 	0
I 've been in here two years . 	0
[LOCATION] meat . 	0
I do n't dance well . 	0
What is this force ? 	0
You close the door please ? 	0
You know it is . - [LOCATION] please . 	0
We can guess who by ca n't we ? 	0
And we looked out for you . 	0
In a roundabout way . 	0
The point is that when that third party posts online you can not sue the website . 	0
[GSP] um ... supplies . H-heavy equipment ... 	0
Do n't get up please . 	0
Thank you for your expert opinion . 	0
Oh boy . 	0
You 're doin ' fine you 're doin ' just fine . 	0
Where 's the closest town ? Uh some place with a telephone ? 	0
I 've known you as a Grimm longer than anyone . 	0
Are you sure ? 	0
The guy only . 	0
Something 's happened to him out here . 	0
Oh good that 's not what this is . 	0
[LOCATION] ... 	0
I can go . I can not go . 	0
Do n't worry about your son . I 'm sure he 's all he should be . 	0
I 'm good . 	0
We have what ? No DNA on the weapon or the crime scene . 	0
She does n't have to let what has happened in her past hold her back . 	0
But the evil in its hold [PERSON] never reach its destination . 	0
[LOCATION] ! 	0
Are you writing it down ? 	0
When we say not bad we do n't mean not bad . - We mean it 's bloody marvelous . - [PERSON] ? 	0
Take it . 	0
The laser yes ... 	0
What is ... 	0
[LOCATION] . 	0
Usually I do the inviting . 	0
What if the captain thought he was taking something that would help him remember what he was doing during the blackouts some kind of memory reboot ? 	0
Is this car 564 ? 	0
Have you known [PERSON] long ? 	0
Really ? 	0
We 're coming down . 	0
Come inside . 	0
Was that you ? 	0
Really . 	0
In the alien costume is the governor 's chief of staff . 	0
A gut-bustin ' mother-Iovin ' Navy war . 	0
Everyone else rock'n'roll . 	0
I 'll get him . 	0
But let 's enjoy the rest of the party . 	0
Oh excuse me officer . Would you like to see my l.D . ? 	0
If I were a member of the jury ? 	0
Sure . For five bucks . 	0
Now you get to ... - An apple . 	0
[PERSON] will take you wherever you need to go . 	0
[LOCATION] maybe I made a mistake with the committee . 	0
By the way My name 's Shaldeen . 	0
[PERSON] Bianca I 'm not sure it 's a good idea to fly this soon after eating ! 	0
[LOCATION] . I 'm fine . 	0
[LOCATION] ! 	0
[LOCATION] get me a jeep with a driver . 	0
Hey ! 	0
With proviso that nothing be removed nothing disturbed . - No objection . 	0
All the sperm were dead . 	0
I think a little more than just briefed . 	0
Be sure she 's ready to travel . 	0
Just -- oh so we have to split one . 	0
[ Whispering ] No ... 	0
As many as you want . 	0
Second-generation Navy Admiral . 	0
My brother 's back . 	0
Very sensible . 	0
You want me to keep talking on the phone ? 	0
Yeah yeah . 	0
Where 's the keys old man ? 	0
Here he is . 	0
Boone I 'm not gon na leave you ! 	0
Excuse me for saying this but what is wrong with you this week ? 	0
[PERSON] why do n't you come on down ? 	0
[PERSON] I should have mentioned it . 	0
[LOCATION] ! 	0
I am offering you enough money that your whole life would be different . 	0
No . 	0
I think it would send a powerful message if you agreed to join my cabinet . 	0
I fought in the war in '96 I know what those things are capable of . 	0
That 's fine with me . 	0
What 's this ? 	0
It put the rope to the neck ! 	0
That 's my money . 	0
Come on come on . 	0
But I like 'em Alan . 	0
Dial your dad 's old work number . 	0
[LOCATION] control said you can continue on with your mission . 	0
[PERSON] LT wan na lose some of that combat pay ? 	0
All right guys what do you got ? 	0
Well gee ... 	0
Maybe your photograph was faxed along with your fingerprints when they checked you out . Wan na risk that ? 	0
I 'm going to explain that obviously But you keep cutting me off . 	0
One number for your old mother . Come on . 	0
We do n't expect you to pay . 	0
[LOCATION] . 	0
Tell me again why it was you came down here ? 	0
It 's the best we can do ! 	0
[LOCATION] track three two one mark . 	0
She 's very sick . 	0
Have all ships report useable fuel aboard . 	0
I thought he was incompetent and unfair . 	0
Excuse me . 	0
The show goes on ! - [PERSON] ! 	0
It 's a stuffy [ORGANIZATION] joint . 	0
Or you could give him a line . 	0
We know this guy . 	0
One of these days the members of this room will realize how much you actually prop up the status quo . 	0
Why do you keep going back to the Al-Shuhada ? 	0
[LOCATION] stop ! 	0
It 'll be a minute . 	0
I 'll wait thanks . 	0
I do n't know . 	0
[LOCATION] that you 're a savings and loan officer . 	0
[LOCATION] is over sweetie . 	0
And I was called in to rescue her soul . 	0
[LOCATION] . I want the charge of murder sworn out . 	0
Do you know of a castle that looks like a hand ? 	0
He 's fabulous . 	0
He 's innocent . It 's my body you want . 	0
I 'll stay on board sir . 	0
[LOCATION] into your brother . 	0
[PERSON] [ORGANIZATION] ! 	0
He looks different . Do n't you think he looks different somehow ? 	0
That 's for you . - Thank you . 	0
Do n't you see ? It 's just that the good guys that have the money instead of the bad guys . 	0
He sleeps . 	0
Because they prove [PERSON] actually committed a crime . 	0
First thing I know you might buy my soul . 	0
Well Mary . Are n't you going to introduce us ? 	0
You Americans certainly have a lot of presidents these days . 	0
You 're excused . 	0
A perfect murder . 	0
Plus the [ORGANIZATION] . 	0
I do better with women and they do n't eat cigars ... 	0
What are you doing ? 	0
